transaction_id,customer_id,transaction_date,amount,category,merchant,state
19161,2761,2024-11-26,669.44,Groceries,Amazon,GA
19162,3291,2022-02-28,293.07,Retail,Delta,NC
19163,1944,2024-05-25,683.4,Online,Delta,CA
19164,958,2022-12-27,709.65,Groceries,Shell,GA
19165,811,2024-02-25,234.63,Online,Uber,WA
19166,4923,2022-01-25,741.83,Gas,Shell,FL
19167,1534,2023-03-29,156.54,Retail,Walmart,FL
19168,4431,2022-01-25,662.11,Gas,Delta,NC
19169,410,2022-09-05,139.14,Retail,Target,NY
19170,54,2024-12-10,575.59,Gas,Shell,NC
19171,4797,2024-08-06,780.62,Dining,Amazon,AZ
19172,1099,2022-06-26,65.52,Travel,Amazon,TX
19173,2397,2022-05-05,161.1,Online,Uber,IL
19174,975,2022-06-15,285.68,Travel,Shell,MA
19175,4489,2022-05-06,291.3,Travel,Delta,IL
19176,4650,2024-05-31,149.81,Groceries,Target,WA
19177,2895,2022-03-11,400.02,Groceries,Delta,TX
19178,3280,2023-06-07,633.63,Retail,Uber,TX
19179,4922,2023-11-03,643.1,Online,Uber,MA
19180,4840,2024-12-17,375.63,Retail,Amazon,FL
19181,2225,2024-05-02,254.24,Groceries,Uber,AZ
19182,2559,2024-07-22,197.13,Groceries,Amazon,NC
19183,3691,2022-07-04,573.84,Retail,Walmart,FL
19184,139,2024-12-30,72.77,Retail,Amazon,IL
19185,3174,2022-11-19,438.51,Online,Uber,NC
19186,2521,2022-01-15,435.46,Travel,Shell,IL
19187,4638,2024-05-01,94.65,Dining,Uber,WA
19188,2242,2023-03-18,379.62,Travel,Uber,IL
19189,3828,2024-12-17,203.55,Online,Delta,TX
19190,1338,2023-02-03,137.4,Travel,Shell,NC
19191,4090,2023-12-01,70.22,Groceries,Amazon,IL
19192,2853,2024-02-10,158.7,Dining,Target,TX
19193,2295,2023-07-31,517.7,Gas,Walmart,MA
19194,2678,2024-07-04,584.82,Groceries,Target,NY
19195,73,2024-10-31,186.69,Retail,Target,NC
19196,2879,2022-07-10,461.14,Online,Delta,TX
19197,2142,2024-04-30,300.42,Online,Target,NY
19198,4531,2022-03-01,435.56,Travel,Walmart,WA
19199,1807,2022-06-05,200.73,Retail,Walmart,TX
19200,2046,2024-10-15,41.52,Gas,Delta,NY
19201,3503,2023-04-14,264.84,Gas,Target,AZ
19202,4553,2024-07-17,132.74,Travel,Amazon,TX
19203,3502,2022-11-11,588.74,Retail,Amazon,IL
19204,2277,2024-12-05,585.66,Groceries,Uber,WA
19205,2078,2024-02-07,62.82,Dining,Uber,AZ
19206,1649,2022-05-12,320.4,Retail,Shell,AZ
19207,335,2023-02-15,78.83,Gas,Target,WA
19208,4756,2022-05-16,573.3,Retail,Walmart,IL
19209,4665,2023-09-09,19.59,Travel,Uber,AZ
19210,4273,2024-03-24,353.23,Dining,Uber,IL
19211,2872,2024-06-22,126.18,Travel,Shell,TX
19212,2616,2022-01-26,533.57,Dining,Amazon,NC
19213,4873,2023-05-28,175.1,Dining,Uber,MA
19214,4173,2023-05-06,328.3,Groceries,Amazon,FL
19215,933,2024-09-19,9.03,Online,Amazon,CA
19216,636,2024-02-05,791.19,Online,Amazon,FL
19217,3230,2023-04-13,604.5,Gas,Target,AZ
19218,1191,2023-12-23,135.7,Online,Shell,NY
19219,12,2024-11-28,357.78,Gas,Amazon,GA
19220,4003,2024-06-23,401.11,Retail,Shell,AZ
19221,4927,2022-01-27,184.65,Gas,Amazon,TX
19222,1450,2022-07-17,72.54,Dining,Target,MA
19223,449,2024-07-04,457.73,Gas,Uber,CA
19224,2497,2024-09-24,668.92,Travel,Amazon,NC
19225,427,2024-01-12,459.59,Retail,Shell,NC
19226,916,2022-01-22,506.46,Travel,Amazon,AZ
19227,3170,2025-01-01,474.65,Dining,Shell,WA
19228,4727,2023-03-17,367.88,Groceries,Amazon,TX
19229,4322,2023-01-27,122.1,Dining,Target,NC
19230,447,2022-01-01,165.88,Dining,Shell,GA
19231,1911,2023-03-14,265.57,Online,Amazon,CA
19232,3736,2024-06-26,238.82,Online,Delta,MA
19233,2251,2022-07-27,419.67,Dining,Amazon,AZ
19234,4771,2022-01-14,339.55,Travel,Amazon,WA
19235,2682,2022-09-01,511.32,Dining,Uber,IL
19236,1402,2022-04-18,673.06,Travel,Uber,TX
19237,3408,2022-05-05,44.04,Groceries,Uber,NY
19238,1044,2023-02-16,372.61,Online,Walmart,TX
19239,3019,2024-08-30,176.44,Gas,Shell,GA
19240,392,2022-08-25,728.63,Travel,Uber,CA
19241,4820,2024-01-30,437.84,Retail,Uber,TX
19242,1286,2023-10-17,707.93,Travel,Uber,FL
19243,4110,2022-07-28,537.91,Groceries,Uber,IL
19244,2435,2024-11-12,112.54,Online,Uber,FL
19245,642,2022-01-10,678.19,Retail,Uber,TX
19246,1046,2024-02-07,257.37,Online,Walmart,NY
19247,4321,2024-08-16,596.13,Retail,Amazon,NC
19248,4038,2024-02-05,409.23,Retail,Walmart,FL
19249,3048,2022-10-17,585.51,Online,Walmart,NC
19250,1158,2022-03-21,424.41,Travel,Shell,AZ
19251,3250,2023-02-10,742.72,Online,Delta,GA
19252,3628,2023-02-23,410.55,Online,Delta,CA
19253,1544,2022-01-23,53.26,Gas,Target,FL
19254,792,2023-12-10,364.52,Travel,Amazon,NY
19255,437,2022-09-04,774.13,Travel,Uber,CA
19256,3515,2024-02-04,632.73,Retail,Shell,FL
19257,4677,2023-05-01,507.08,Retail,Uber,TX
19258,4783,2024-11-08,125.28,Online,Target,IL
19259,4461,2024-02-26,150.61,Dining,Uber,MA
19260,3960,2024-05-28,579.27,Online,Target,MA
19261,4365,2024-09-23,585.88,Travel,Amazon,NY
19262,1717,2023-08-22,301.81,Travel,Uber,NC
19263,3637,2023-01-31,795.64,Gas,Walmart,GA
19264,3365,2024-11-02,554.71,Groceries,Target,WA
19265,4174,2022-12-08,716.12,Online,Uber,IL
19266,189,2023-12-08,41.82,Groceries,Amazon,CA
19267,2719,2023-08-11,500.74,Retail,Walmart,NY
19268,2406,2024-11-12,600.88,Online,Target,IL
19269,3931,2024-10-17,638.89,Gas,Delta,CA
19270,3166,2024-04-05,539.56,Retail,Delta,AZ
19271,903,2022-07-14,486.71,Groceries,Delta,GA
19272,341,2023-12-12,598.17,Dining,Walmart,CA
19273,2882,2024-10-09,35.63,Online,Shell,NC
19274,4507,2023-05-25,602.31,Online,Uber,NY
19275,4994,2024-04-15,267.03,Gas,Uber,MA
19276,644,2024-09-20,610.02,Online,Uber,MA
19277,21,2023-12-28,622.78,Gas,Amazon,GA
19278,3073,2024-10-28,224.88,Online,Target,NY
19279,678,2022-08-04,573.57,Online,Amazon,WA
19280,1100,2022-10-11,266.5,Retail,Walmart,GA
19281,2651,2023-03-15,581.19,Retail,Amazon,MA
19282,3470,2022-11-19,155.94,Dining,Target,NY
19283,4184,2024-01-27,66.75,Travel,Uber,WA
19284,2065,2023-12-16,472.65,Online,Walmart,AZ
19285,3401,2023-02-17,158.5,Retail,Walmart,NC
19286,2872,2022-08-05,716.24,Online,Delta,NY
19287,2431,2024-07-21,130.84,Groceries,Walmart,NY
19288,2688,2023-11-08,487.61,Gas,Amazon,GA
19289,1417,2024-05-31,559.27,Online,Walmart,CA
19290,4406,2024-05-02,7.01,Dining,Walmart,NY
19291,492,2024-11-18,696.26,Retail,Target,NY
19292,760,2023-05-16,582.73,Online,Uber,IL
19293,3502,2024-12-08,616.77,Retail,Walmart,FL
19294,1,2024-10-22,49.77,Gas,Walmart,NC
19295,2089,2023-12-11,284.91,Online,Amazon,WA
19296,3657,2023-08-24,515.63,Groceries,Amazon,FL
19297,4768,2022-03-11,186.99,Gas,Shell,CA
19298,212,2023-12-06,666.42,Travel,Delta,WA
19299,3723,2022-02-15,329.59,Groceries,Amazon,CA
19300,3518,2024-12-22,641.86,Dining,Walmart,AZ
19301,1966,2024-01-08,701.53,Retail,Amazon,FL
19302,304,2024-07-05,383.02,Gas,Shell,NC
19303,4787,2023-05-07,185.61,Dining,Shell,FL
19304,3773,2023-05-12,307.98,Online,Uber,IL
19305,1782,2024-11-16,402.02,Groceries,Target,AZ
19306,3226,2024-05-17,366.96,Online,Target,TX
19307,4712,2022-08-12,8.71,Travel,Delta,GA
19308,4619,2024-12-17,72.17,Retail,Delta,WA
19309,2073,2024-03-23,367.73,Travel,Delta,TX
19310,808,2023-12-22,352.31,Groceries,Target,GA
19311,4121,2023-10-16,712.58,Travel,Uber,TX
19312,1777,2023-06-13,224.97,Dining,Walmart,MA
19313,3191,2024-07-13,782.01,Online,Uber,TX
19314,4043,2023-05-11,778.15,Retail,Walmart,IL
19315,4204,2024-01-22,154.81,Online,Amazon,CA
19316,1354,2024-11-27,24.45,Gas,Target,IL
19317,180,2022-02-27,162.24,Travel,Shell,WA
19318,881,2023-06-13,338.47,Groceries,Target,IL
19319,1831,2023-09-24,297.1,Groceries,Delta,NC
19320,4699,2023-06-19,381.5,Groceries,Target,CA
19321,4003,2023-04-27,555.01,Online,Amazon,NC
19322,2801,2023-12-23,416.86,Retail,Uber,GA
19323,4264,2022-08-01,279.1,Online,Amazon,TX
19324,223,2022-05-28,542.18,Online,Uber,MA
19325,4565,2023-04-05,270.68,Online,Delta,CA
19326,4374,2022-09-17,285.36,Gas,Uber,IL
19327,2238,2022-03-14,277.87,Retail,Uber,FL
19328,2579,2022-11-27,246.69,Gas,Uber,FL
19329,1779,2022-02-18,561.9,Dining,Delta,FL
19330,621,2024-03-04,144.11,Online,Shell,MA
19331,1214,2023-05-20,620.61,Dining,Target,NY
19332,4055,2022-02-01,738.44,Online,Target,AZ
19333,4314,2023-06-24,224.64,Online,Shell,NY
19334,4264,2024-03-29,564.74,Groceries,Target,AZ
19335,2828,2023-11-11,485.16,Travel,Shell,TX
19336,2241,2022-02-06,243.13,Retail,Walmart,IL
19337,1363,2024-01-16,192.91,Dining,Walmart,TX
19338,2839,2024-10-03,755.37,Travel,Walmart,FL
19339,2503,2022-02-26,559.2,Retail,Amazon,FL
19340,2241,2022-12-02,517.5,Travel,Target,AZ
19341,93,2023-05-11,797.57,Retail,Uber,NY
19342,1239,2023-08-07,285.92,Retail,Delta,GA
19343,4609,2022-07-14,186.88,Dining,Delta,CA
19344,3471,2022-01-03,267.17,Gas,Walmart,CA
19345,3236,2022-07-21,140.27,Groceries,Amazon,NY
19346,4202,2022-07-26,740.36,Gas,Walmart,CA
19347,2765,2023-07-17,559.03,Dining,Walmart,MA
19348,3605,2024-01-20,485.94,Gas,Uber,MA
19349,2836,2024-06-25,646.22,Retail,Shell,IL
19350,3902,2022-08-04,415.1,Dining,Shell,CA
19351,3235,2023-08-15,156.66,Gas,Target,AZ
19352,3629,2024-07-20,127.63,Online,Walmart,WA
19353,1769,2024-11-10,420.49,Retail,Shell,TX
19354,3510,2022-08-10,645.34,Online,Delta,FL
19355,2902,2024-05-23,181.22,Dining,Target,MA
19356,1542,2024-01-24,565.41,Travel,Amazon,TX
19357,2092,2023-03-22,203.59,Retail,Target,IL
19358,2651,2023-01-14,349.09,Groceries,Amazon,NC
19359,1732,2023-01-30,53.62,Travel,Walmart,GA
19360,92,2023-10-05,405.08,Gas,Shell,MA
19361,4855,2023-03-17,139.58,Online,Walmart,CA
19362,731,2022-08-02,676.21,Retail,Target,TX
19363,4433,2022-05-08,766.12,Groceries,Amazon,NY
19364,3815,2023-05-27,71.67,Groceries,Shell,NC
19365,700,2023-12-07,429.37,Online,Walmart,AZ
19366,3015,2024-06-26,564.78,Retail,Target,NC
19367,2312,2024-12-04,56.94,Online,Amazon,TX
19368,2017,2022-02-26,445.17,Groceries,Uber,WA
19369,3491,2023-01-21,749.67,Online,Shell,NY
19370,978,2023-06-01,423.59,Groceries,Shell,NY
19371,4211,2024-11-08,498.7,Online,Walmart,AZ
19372,1259,2024-11-20,265.42,Gas,Delta,NC
19373,3856,2024-07-28,494.04,Online,Delta,NY
19374,1298,2023-04-13,710.96,Travel,Walmart,FL
19375,1979,2024-05-23,266.82,Online,Target,FL
19376,4130,2023-01-31,618.91,Travel,Target,WA
19377,1733,2023-02-23,458.69,Dining,Shell,AZ
19378,2943,2024-08-11,209.51,Travel,Uber,MA
19379,2510,2023-09-29,316.14,Groceries,Uber,GA
19380,449,2024-05-21,289.56,Dining,Delta,FL
19381,1238,2023-06-21,377.4,Retail,Target,WA
19382,4501,2024-01-19,94.65,Online,Delta,FL
19383,333,2023-12-27,124.94,Travel,Shell,NC
19384,4324,2022-09-26,305.86,Retail,Shell,TX
19385,166,2022-11-27,451.75,Online,Delta,IL
19386,4681,2024-08-05,496.27,Gas,Target,IL
19387,4833,2022-10-18,728.76,Travel,Delta,WA
19388,4694,2024-03-25,457.29,Retail,Target,AZ
19389,4689,2022-08-23,585.18,Retail,Shell,FL
19390,4028,2022-11-02,387.97,Online,Walmart,TX
19391,2775,2022-03-28,421.07,Retail,Amazon,IL
19392,1700,2024-03-18,473.99,Groceries,Shell,WA
19393,1414,2023-12-11,420.1,Travel,Target,MA
19394,1447,2024-01-03,251.0,Groceries,Walmart,MA
19395,3483,2024-12-19,781.97,Travel,Shell,IL
19396,4745,2024-04-05,496.89,Travel,Walmart,FL
19397,1688,2024-10-22,280.18,Retail,Shell,CA
19398,447,2023-02-21,639.9,Dining,Walmart,FL
19399,3475,2024-07-11,135.2,Online,Shell,AZ
19400,97,2024-08-09,794.06,Retail,Shell,MA
19401,2427,2023-01-03,632.1,Online,Uber,WA
19402,2718,2024-11-14,82.49,Dining,Delta,GA
19403,3258,2022-05-13,679.38,Gas,Shell,GA
19404,4727,2022-03-03,210.56,Retail,Walmart,MA
19405,503,2023-03-28,512.07,Retail,Shell,CA
19406,4384,2023-12-22,136.29,Retail,Shell,IL
19407,4465,2022-04-15,570.05,Dining,Uber,AZ
19408,65,2023-08-26,607.12,Online,Uber,NC
19409,4258,2023-11-07,682.01,Retail,Shell,NC
19410,662,2023-01-29,392.8,Gas,Delta,GA
19411,3490,2024-01-15,445.0,Online,Walmart,GA
19412,481,2023-08-21,175.93,Gas,Amazon,NY
19413,4663,2022-02-17,414.98,Travel,Shell,AZ
19414,3262,2022-07-07,427.8,Groceries,Target,AZ
19415,406,2024-10-05,648.34,Retail,Amazon,FL
19416,4861,2023-05-29,570.43,Retail,Walmart,WA
19417,3561,2024-03-01,560.14,Dining,Shell,IL
19418,3384,2024-12-10,28.58,Retail,Target,IL
19419,3668,2022-08-14,439.35,Gas,Target,GA
19420,4962,2024-07-12,794.18,Online,Shell,MA
19421,1118,2023-09-20,603.01,Retail,Target,MA
19422,2438,2024-02-08,668.68,Travel,Uber,CA
19423,3483,2024-10-19,397.39,Gas,Uber,NY
19424,3710,2024-09-27,666.44,Online,Shell,WA
19425,3441,2024-12-02,654.48,Travel,Amazon,GA
19426,742,2023-04-01,426.36,Online,Delta,GA
19427,3240,2024-09-08,456.87,Dining,Delta,AZ
19428,2922,2024-06-11,46.37,Retail,Uber,CA
19429,1832,2022-08-26,683.2,Online,Amazon,MA
19430,4139,2024-02-01,111.47,Groceries,Target,IL
19431,911,2022-06-03,244.13,Dining,Walmart,FL
19432,4013,2024-01-12,596.87,Travel,Walmart,FL
19433,4703,2023-10-14,244.29,Groceries,Delta,IL
19434,1419,2023-10-14,406.89,Travel,Shell,GA
19435,4815,2024-11-18,127.53,Retail,Shell,CA
19436,4310,2024-05-22,236.77,Groceries,Target,GA
19437,4039,2024-12-20,588.76,Dining,Shell,FL
19438,3640,2022-02-10,337.53,Gas,Delta,AZ
19439,3446,2023-10-22,452.69,Online,Amazon,FL
19440,132,2024-01-29,288.85,Retail,Delta,GA
19441,2057,2022-10-22,744.85,Online,Walmart,CA
19442,153,2022-09-15,685.69,Dining,Amazon,WA
19443,2479,2023-12-31,94.63,Online,Amazon,AZ
19444,483,2024-10-16,782.26,Groceries,Walmart,TX
19445,305,2022-10-14,648.46,Online,Shell,AZ
19446,2520,2022-08-30,130.91,Online,Delta,CA
19447,993,2022-07-24,38.09,Retail,Amazon,CA
19448,2238,2023-10-18,714.95,Retail,Shell,AZ
19449,2560,2022-10-06,607.42,Retail,Delta,NY
19450,4439,2023-01-30,224.07,Travel,Target,CA
19451,715,2023-04-17,761.84,Groceries,Amazon,CA
19452,1710,2024-08-27,725.38,Groceries,Walmart,WA
19453,1058,2024-10-13,174.52,Retail,Walmart,NY
19454,471,2024-11-01,322.34,Dining,Delta,GA
19455,3466,2022-02-26,42.65,Dining,Uber,GA
19456,741,2023-04-09,250.06,Groceries,Target,AZ
19457,3567,2024-08-19,399.3,Groceries,Uber,CA
19458,513,2023-08-25,55.43,Retail,Delta,AZ
19459,3394,2023-05-31,272.74,Dining,Uber,FL
19460,3286,2024-01-03,124.9,Travel,Delta,IL
19461,3838,2023-10-18,739.21,Online,Shell,MA
19462,2193,2022-01-22,664.45,Groceries,Target,GA
19463,4655,2023-12-05,614.24,Retail,Delta,FL
19464,4888,2022-11-22,620.73,Dining,Delta,FL
19465,360,2024-06-25,16.42,Gas,Delta,IL
19466,285,2023-03-02,483.92,Retail,Target,FL
19467,3317,2023-12-31,474.73,Dining,Uber,WA
19468,3278,2022-02-08,794.1,Dining,Delta,IL
19469,2632,2024-07-31,507.87,Travel,Uber,GA
19470,1758,2022-01-30,522.21,Retail,Walmart,NC
19471,2775,2022-06-10,307.74,Dining,Shell,AZ
19472,1523,2023-09-08,402.8,Gas,Walmart,NC
19473,1246,2022-11-05,319.24,Travel,Walmart,MA
19474,1413,2022-05-14,729.61,Dining,Target,IL
19475,4839,2023-07-20,166.28,Dining,Shell,GA
19476,1417,2022-02-05,124.57,Travel,Delta,TX
19477,358,2024-04-10,797.55,Dining,Delta,MA
19478,3466,2022-03-21,745.01,Online,Delta,GA
19479,4136,2024-02-23,476.47,Gas,Amazon,GA
19480,2950,2023-03-13,619.37,Travel,Walmart,MA
19481,3142,2024-09-13,93.23,Retail,Target,CA
19482,2877,2023-02-09,615.84,Dining,Uber,GA
19483,4554,2022-09-22,374.57,Online,Shell,CA
19484,197,2022-08-21,662.48,Retail,Shell,NY
19485,1875,2023-03-23,414.89,Dining,Delta,GA
19486,938,2023-03-03,582.77,Dining,Uber,GA
19487,2195,2024-08-25,274.82,Online,Delta,WA
19488,3531,2024-11-17,586.76,Groceries,Walmart,NC
19489,4126,2024-09-05,221.15,Online,Walmart,TX
19490,390,2022-01-29,763.72,Retail,Amazon,IL
19491,2927,2023-01-12,537.98,Travel,Amazon,AZ
19492,347,2022-02-02,385.38,Travel,Delta,CA
19493,2845,2024-10-05,486.76,Groceries,Uber,GA
19494,119,2024-08-17,495.07,Travel,Amazon,TX
19495,4616,2023-09-12,684.43,Groceries,Target,NC
19496,1239,2024-06-18,448.82,Online,Walmart,NY
19497,2781,2023-05-16,453.0,Dining,Uber,MA
19498,2128,2024-06-17,471.46,Dining,Delta,AZ
19499,2467,2024-05-06,619.61,Groceries,Delta,NC
19500,584,2023-12-04,395.48,Dining,Walmart,NC
19501,2760,2023-08-31,174.39,Groceries,Uber,NY
19502,1709,2023-07-23,337.35,Travel,Target,NY
19503,2705,2023-12-31,303.51,Travel,Delta,CA
19504,4838,2022-10-11,51.65,Gas,Walmart,FL
19505,672,2023-11-11,640.85,Gas,Amazon,NC
19506,1772,2024-07-07,669.85,Travel,Shell,CA
19507,1686,2022-05-16,217.46,Retail,Walmart,GA
19508,2078,2023-10-15,262.58,Travel,Walmart,FL
19509,2486,2024-06-07,260.15,Travel,Amazon,GA
19510,1697,2024-10-30,416.23,Gas,Shell,IL
19511,3602,2022-10-24,377.91,Online,Target,NY
19512,4159,2023-12-08,710.01,Dining,Walmart,AZ
19513,1454,2022-11-26,397.4,Dining,Walmart,MA
19514,3207,2023-03-24,146.44,Retail,Shell,AZ
19515,4253,2022-01-15,599.28,Gas,Walmart,GA
19516,2991,2022-08-04,695.24,Retail,Uber,GA
19517,4873,2022-11-26,489.54,Dining,Delta,WA
19518,2302,2023-07-18,612.84,Groceries,Uber,WA
19519,3259,2024-12-18,183.46,Gas,Shell,TX
19520,1351,2022-06-25,720.33,Travel,Shell,AZ
19521,4102,2022-10-22,64.84,Online,Walmart,TX
19522,3950,2022-11-03,719.83,Groceries,Walmart,GA
19523,1280,2022-12-27,294.33,Groceries,Shell,GA
19524,821,2024-12-25,76.46,Gas,Amazon,TX
19525,1344,2023-07-24,149.21,Travel,Amazon,FL
19526,2296,2023-10-01,791.35,Travel,Uber,MA
19527,4,2023-05-31,301.44,Groceries,Walmart,TX
19528,2561,2022-08-23,620.41,Travel,Amazon,AZ
19529,2554,2023-03-09,384.36,Retail,Amazon,TX
19530,31,2023-01-22,463.5,Retail,Target,WA
19531,1653,2024-11-21,511.05,Travel,Shell,IL
19532,1299,2024-10-14,484.2,Travel,Target,MA
19533,4805,2022-08-14,798.64,Dining,Shell,IL
19534,886,2022-05-24,443.39,Online,Walmart,NC
19535,1201,2022-01-18,498.93,Retail,Amazon,NC
19536,3359,2024-01-02,282.74,Gas,Uber,NY
19537,1980,2024-01-16,196.26,Gas,Delta,GA
19538,4844,2024-01-17,361.95,Dining,Uber,CA
19539,4039,2022-12-28,493.33,Dining,Walmart,FL
19540,2127,2022-11-17,255.16,Gas,Delta,NC
19541,2291,2023-08-15,402.23,Gas,Uber,IL
19542,3895,2022-03-14,652.84,Travel,Uber,CA
19543,4597,2024-04-28,341.98,Dining,Delta,WA
19544,205,2022-04-10,464.67,Dining,Shell,FL
19545,1484,2022-09-13,740.37,Retail,Target,WA
19546,2771,2024-05-12,500.46,Online,Uber,IL
19547,4429,2022-06-11,252.05,Groceries,Walmart,NY
19548,2651,2022-10-20,457.98,Online,Shell,CA
19549,4262,2022-06-11,689.37,Retail,Uber,FL
19550,2209,2024-05-18,126.48,Travel,Amazon,FL
19551,6,2022-08-11,659.7,Travel,Shell,NC
19552,532,2022-11-03,84.86,Travel,Uber,TX
19553,2093,2022-01-14,765.96,Online,Uber,IL
19554,4553,2023-07-25,131.86,Groceries,Shell,TX
19555,227,2022-08-15,375.59,Groceries,Uber,CA
19556,2100,2022-05-25,761.0,Travel,Walmart,TX
19557,4567,2023-10-19,170.96,Travel,Uber,GA
19558,897,2024-02-25,515.27,Groceries,Walmart,IL
19559,1321,2024-04-02,591.16,Groceries,Walmart,IL
19560,2662,2023-04-28,35.11,Dining,Shell,GA
19561,2560,2023-03-09,477.38,Gas,Uber,IL
19562,1665,2022-08-30,609.21,Online,Uber,AZ
19563,1526,2024-07-07,775.93,Online,Uber,CA
19564,3751,2023-09-08,115.32,Retail,Uber,CA
19565,3655,2022-10-04,691.53,Gas,Walmart,GA
19566,2568,2023-11-17,505.36,Gas,Walmart,CA
19567,4770,2022-04-10,583.32,Dining,Shell,GA
19568,1097,2023-06-06,593.86,Groceries,Uber,CA
19569,3099,2024-12-12,580.65,Groceries,Walmart,GA
19570,3241,2023-10-09,738.87,Dining,Amazon,NY
19571,2823,2022-02-24,102.85,Groceries,Target,WA
19572,2928,2024-01-26,230.27,Dining,Delta,AZ
19573,4994,2023-07-31,723.12,Travel,Shell,WA
19574,3615,2024-11-10,367.88,Dining,Target,FL
19575,848,2024-02-14,327.67,Travel,Target,AZ
19576,3617,2024-04-15,433.63,Travel,Delta,AZ
19577,2705,2022-12-25,251.91,Travel,Uber,NC
19578,3894,2022-05-23,480.18,Retail,Target,WA
19579,3382,2023-09-02,704.09,Gas,Uber,TX
19580,3072,2024-10-22,319.61,Gas,Uber,NC
19581,2995,2022-12-23,170.2,Retail,Amazon,MA
19582,4743,2023-10-05,129.16,Groceries,Walmart,IL
19583,4534,2023-03-28,559.69,Travel,Delta,GA
19584,1501,2022-02-16,63.48,Gas,Delta,WA
19585,2443,2024-01-23,64.73,Travel,Delta,FL
19586,1726,2023-03-03,769.22,Retail,Walmart,TX
19587,1566,2024-05-17,535.3,Gas,Delta,GA
19588,1744,2024-06-18,155.44,Gas,Target,NY
19589,326,2024-04-30,507.8,Online,Delta,NY
19590,4418,2024-05-15,465.13,Online,Shell,MA
19591,2231,2024-04-27,624.45,Travel,Amazon,FL
19592,2667,2023-11-23,341.83,Gas,Uber,CA
19593,1210,2024-07-29,18.37,Online,Uber,NY
19594,4362,2023-05-03,354.93,Groceries,Amazon,FL
19595,842,2023-11-03,554.55,Travel,Walmart,CA
19596,4425,2024-02-09,766.05,Gas,Walmart,CA
19597,3902,2023-06-13,672.92,Gas,Delta,WA
19598,3437,2022-06-21,23.47,Online,Delta,IL
19599,4779,2023-07-20,199.49,Groceries,Target,NY
19600,2072,2023-06-09,442.15,Travel,Uber,CA
19601,1285,2024-08-21,48.99,Travel,Delta,NC
19602,1379,2024-01-28,478.48,Online,Amazon,AZ
19603,2659,2023-03-26,346.13,Dining,Walmart,WA
19604,3562,2024-02-22,536.57,Groceries,Delta,NC
19605,1888,2022-03-03,180.32,Groceries,Walmart,TX
19606,4013,2023-10-26,153.8,Travel,Uber,MA
19607,1979,2024-12-29,732.61,Dining,Target,AZ
19608,4728,2023-05-12,278.13,Gas,Shell,FL
19609,4417,2024-04-18,776.99,Gas,Walmart,GA
19610,4299,2022-07-27,131.95,Dining,Walmart,AZ
19611,3162,2023-04-01,603.91,Retail,Delta,MA
19612,2225,2023-04-18,165.27,Online,Delta,NC
19613,4723,2023-10-31,574.08,Gas,Uber,NY
19614,2080,2022-02-23,213.53,Travel,Target,AZ
19615,4823,2024-06-07,268.7,Online,Shell,NC
19616,954,2022-08-03,514.8,Groceries,Shell,IL
19617,2868,2022-01-11,31.68,Retail,Delta,NY
19618,2291,2023-03-30,201.01,Online,Target,AZ
19619,70,2023-02-15,686.57,Online,Target,MA
19620,1095,2024-01-01,252.6,Travel,Delta,NC
19621,4254,2023-08-07,764.89,Online,Walmart,GA
19622,549,2022-04-19,118.87,Groceries,Amazon,MA
19623,1840,2022-01-27,578.58,Travel,Shell,NC
19624,1952,2022-12-15,134.73,Online,Shell,NC
19625,1059,2024-10-02,612.2,Gas,Uber,FL
19626,3552,2023-06-01,174.48,Travel,Target,WA
19627,2508,2024-10-08,693.53,Gas,Walmart,NC
19628,3908,2022-08-13,501.25,Travel,Target,IL
19629,4982,2022-12-16,705.48,Retail,Delta,WA
19630,3491,2023-10-08,504.29,Gas,Uber,MA
19631,4607,2022-11-26,646.24,Retail,Uber,MA
19632,4464,2024-08-14,696.56,Groceries,Walmart,MA
19633,2960,2022-03-24,377.78,Travel,Target,NY
19634,883,2022-09-24,540.38,Travel,Walmart,WA
19635,2626,2024-12-16,26.14,Gas,Delta,CA
19636,4765,2024-03-09,399.61,Retail,Amazon,NY
19637,2154,2022-07-06,173.95,Travel,Delta,NC
19638,4762,2023-04-24,96.03,Gas,Target,WA
19639,3567,2023-11-17,797.19,Online,Amazon,WA
19640,260,2023-02-02,797.67,Travel,Amazon,MA
19641,1509,2024-05-12,174.27,Dining,Shell,AZ
19642,313,2023-06-05,718.45,Retail,Amazon,WA
19643,2679,2022-04-23,718.14,Travel,Delta,MA
19644,1845,2022-05-02,781.28,Dining,Target,GA
19645,2585,2023-01-21,316.89,Dining,Amazon,AZ
19646,4015,2024-02-23,745.95,Online,Walmart,WA
19647,3252,2024-07-07,626.57,Dining,Shell,GA
19648,1534,2023-01-17,589.26,Gas,Amazon,NC
19649,4770,2022-06-05,202.01,Retail,Delta,GA
19650,1424,2024-12-02,394.91,Gas,Walmart,NC
19651,2021,2023-01-16,631.49,Travel,Target,GA
19652,1692,2023-01-24,678.18,Groceries,Target,WA
19653,1729,2024-11-12,162.28,Online,Delta,MA
19654,328,2024-02-26,252.44,Online,Amazon,NC
19655,1589,2022-08-16,134.23,Retail,Target,MA
19656,3754,2023-08-11,125.27,Online,Uber,GA
19657,2895,2023-12-15,174.63,Online,Amazon,AZ
19658,98,2023-09-23,727.92,Online,Shell,NY
